platform,product_id,product_name,sentiment,rating,review_content,nickname
oliveyoung,A000000159921,라로슈포제 시카플라스트 로션 B5 판테놀 시카에센스 토너 200ml,negative,2.0,진한 앰플 토너인줄 알고 리뷰만 보고 샀다가 제피부에 안맞아서 빨리 사용해야겠네요 별루예요 발라도 건조하네요,
coupang,1688766354,"AHC 허브 솔루션 레몬 토너, 500ml, 1개",positive,4.0,"* 유통기한 : 2019년 7월 25일
* 30대 지복합성 피부

A.H.C 토너 4종을 사용하고있어요.
위치하젤 / 로즈 / 알로에 / 레몬

알로에와 위치하젤은 별도용도로 쓰고 로즈와 레몬은 세안후 첫 닦토로 사용하고 있는데 물토너이다보니 제품간의 보습력 차이가 그리 크게 느껴지지 않아서 제 마음대로 용도를 정해두고 사용중이에요.

이 제품은 제가 좋아하는 상큼한 향이라서 그런지 사용할때 쿨링감과 청량감이 제일 크게 느껴져서 로즈보다 더 자주 사용하고 있어요.

향은 제가 느끼기에 레몬향보다 귤, 오렌지 등의 껍질향 같다는 생각이고 시트러스 계열을 선호하지 않는 분들에게는 조금 톡쏘는듯 느껴질수도 있겠어요.
아직까지 자극은 느낀적 없어요.

가성비 갑이라고 말할수 있을 정도 대용량 물토너라서 닦토용뿐 아니라 미니 스프레이 용기에 담아두고 미스트처럼 쓰기도 하고 그냥 기분 전환용으로 칙칙 뿌리기도 해요 ^^;

보습감은 로즈/알로에 보다 조금 덜하고 위치하젤과 비슷한 정도라고 느꼈어요.
물토너라서 그리 큰 차이도 아니고 , 지복합성 피부인데다가 바로 기초단계를 시작하니까 저한테는 별로 중요한 부분이 아니네요.

내용물은 사진처럼 그냥 빈용기에 물 담아놓은듯한 ㅎㅎ 완전 물제형~
유통기한이 넉넉하지만 팍팍 쓰는 생필품이라 곧 재구매 해야겠어요^^;",엘리
oliveyoung,A000000146512,[1등 클렌징 티슈] 아리얼 더 퍼펙트 클렌징 티슈 플러스 100매,positive,4.0,"클렌징 티슈 내돈 내산💛


아리얼 클렌징 티슈의 장점 
✔️미세먼지 세정 
✔️피지 노페물 세정 
✔️즉각적 각질 개선 
✔️ 피부자극 테스트 완료 


가끔 화장 지우기가 너무 귀찮을때 간편하게 사용하기 딱좋아요!! 진한 아이메이크업이나 딥클렌징은 오일이 함유되어 있는 클렌징 티슈가 더 좋을것 같기는 한데 이건 평소 베이스 메이크업만 하고 다니는 저에겐 딱인 제품! 


✅상품설명 
티슈 한장으로 간편하게 메이크업과 모공 속 피지 노폐물, 미세먼지를 지우고 파인애플🍍, 매실 등 식물 유래 추출물과 파파야 효소 성분이 각질을 정돈 해 피부를 맑게 가꿔준다고 해요 


✅사용방법
티슈를 꺼내 피부결을 따라 안쪽에서 바깥쪽으로 쓸어내듯 가볍게 닦아내줍니다. 내용물이 마르는걸 방지하기 위해 사용후에는 스티커와 캡을 닫고 보관 필수!! 


세정력에는 전혀 문제 없으나 타 브랜드 대비 티슈가 좀 얇은것 같아 약간 아쉽긴 하지만 그래도 100매 대용량의 가성비 좋은 상품이라 다쓰고 나면 재구매 의사는 있습니다!!🙂",
oliveyoung,A000000205979,[10매] 넘버즈인 1번~5번 마스크팩 10매 기획 5종 중 택 1,positive,5.0,"🌿2일 1팩 하는 마스크광 입니다. 올리브영, 랄라**에서 할인 진행 할 때마다 마스크팩 종류 다르게 20장씩 사보는 유목민이에요
🌿본가에 내려갈 때 스킨케어 제품을 제대로 챙겨가지 않아서 얼굴이 건조해지고 따가워져서 급하게 집 앞 매장에서 사봤어요

❤️자극 없이 순해요!
화해 주의 성분을 보았는데 딱 한 개!!  '왕귤껍질오일'이 주의 성분이더라구요 저에게는 민감하지 않은 성분이라 안심하고 샀어요

❤️화끈거림이 진정되었어요!
아침부터 화끈거려서 저녁에 얼른 씻고 붙이니까 3분 만에 화끈거리는게 줄어들어서 너무 좋아요.

❤️꽤 많은 에센스 양이 맘에 들었어요!
마스크팩 중에 10분만 지나도 점점 건조해지는 팩이 있는데 이 제품은 상품 설명 뒷면에도 적혀있듯이 20분까지도 거뜬하게 버텨줘요!

❤️넓은 마스크팩 시트! 
눈 사이가 좁거나, 인중이 너무 넓거나, 입술이 작거나 등등 붙일 때 어려움이 있는 시트팩도 많은데 이 제품은 제 얼굴에 딱 맞아서 너무 좋아요

❤️스파광 삼림욕팩 이름처럼 마스크팩에서 삼림욕 냄새가 나요! 너무 신기하죠 ㅎㅎ 코를 찌르는 진하고 강한 양이 있는 마스크팩 쓰다가 마음이 평안해지는 향을 맡으니 참 좋더라구요

❤️건성&복합성은 물론이고 지성도 사용하기 좋은 거 같아요. 대부분의 마스크팩이 무거워서 사용 후 얼굴에 남아있는 에센스 때문에 트러블이 난다고 하는 지성분들이 있는데 이 제품은 산뜻한 느낌이 더 커서 지성분들에게도 추천드려요!
다만, 지성분들은 마스크팩 사용 후에 따로 크림을 안바르셔도 될 거 같은데 복합성분들은 환절기&겨울에는 보습크림 필수인 거 같고 건성분들은 계절 상관없이 발라주셔야 할 거 같아요

❤️팩 오프 후 끈적임이 없어요!
팩 떼고 나서 얼굴 엄청 끈적거리고 머리카락 다 묻고 그런 팩도 있는데 이 제품은 전혀 끈적임이 없어요~ 

💔진정은 확실하지만 보습은 살짝 아쉬워요!

⭐️마스크팩 꿀팁
1. 평상시에는 상온에 보관하였다가 마스크팩 사용하기 3~5분 전에 여름에는 냉장고에 겨울에는 베란다에 놔두기
2. 뜯기 전에 눕혀서 손바닥으로 밀어주기 (세워두어서 아래로 몰려있는 내용물을 골고루 흡수해주기 위함!)
3. 뜯은 후 시트팩 보면서 그냥 막 펼치지 않고 접혀있는 순서대로 펼치기
4. 사용 권장 시간 50% 정도 되었을 때 쿨링마사저로 위에 굴려주기
5. 사용 권장 시간 절대 넘기지 않기! 넘기면 오히려 더 건조해질 수 있어요~",
oliveyoung,A000000159921,라로슈포제 시카플라스트 로션 B5 판테놀 시카에센스 토너 200ml,negative,1.0,"악건성 똘러리앙 울트라로션이 인생템인 사람입니다
울트라로션 다 떨어져서 이거로 사봤어요
근데 얼굴 따갑고 간지럽고 화해서 설마했는데 두번째에 또 발라보니 증상이 계속 이래서 바로 사용 중단했어요;
다행히 뒤집어지진 않음 빨개진 거로 그쳤는데 아휴 .. 라로랑 안맞는 제품도 있을줄야ㅠㅠㅠ",
oliveyoung,A000000205979,[10매] 넘버즈인 1번~5번 마스크팩 10매 기획 5종 중 택 1,positive,5.0,"넘버즈인 숫자팩, 좋다는 소문이 자자하여 올리브영에서 보자마자 바로 구입했습니다. 순서대로 사용해보고 리뷰 남기려고 합니다.

저는 1일 1팩을 실천하는 건성/민감성 피부입니다. 1천원대부터 5천원대 마스크팩까지 고루 사용합니다. 평소에는 1천원대 저렴하고 비교적 가벼운 제형의 마스크팩을 10분에서 15분 정도 사용하고 주2회 정도 4, 5천원대 기능성 마스크팩(넘버즈인 마스크팩 포함)을 15분에서 20분 정도 사용합니다.

첫 번째 주자는 1번 수분흠뻑 스파광 삼림욕팩입니다.

에센스는 투명하고 연한 녹색빛을 띠며 살짝 점성이 있는 세럼 타입입니다. 넉넉한 에센스로 시트를 푹 적시고도 잔여량이 상당하여 마스크를 떼어낸 후 얼굴과 목에 발라줬습니다.

삼림욕팩이라는 이름처럼 마치 나무가 울창한 숲속을 거닐 듯  은은한 피톤치드 향이 느껴집니다. 편백수를 81%나 듬뿍 담았다는 말에 더욱 믿음이 갑니다.
** 진한 향이 아닌데다 자연 그대로의 향을 담아 누구나 거부감 없이 사용할 수 있을 것이라 생각합니다. 그렇지만 지극히 개인적인 생각이니 향에 민감하다면 유의하시길 바랍니다. **

시트는 해조를 사용하여 그런지 에센스를 듬뿍 머금고 있어 촉촉하고 부드럽게 피부에 밀착됩니다. 눈, 코 주변에도 들뜨지 않고 착 달라붙습니다. 마스크팩을 하는 내내 시트가 마르면서 피부에 눌러붙는 느낌이 없었습니다.

마스크팩을 하고 난 뒤 시원하고 산뜻한 기분이 듭니다. 에센스가 금세 흡수되는 편이라 따로 톡톡 두드려 흡수시켜주지 않고 자연스럽게 흡수되도록 내버려두어도 됩니다.

보습효과보다는 진정효과에 집중한 느낌입니다. 촉촉한 느낌보다는 시원한 느낌이 강했습니다. 그렇지만 진정이 필요한 순간(예: 생리주기에 따른 트러블, 강한 자외선에 의한 피부 손상 등)에 피부 타입에 상관없이 무난하게 사용하기 좋을 듯합니다.",
oliveyoung,A000000251116,[모공딥톡스/트러블케어] 뉴트로지나 딥클린 아크네 포밍 클렌저 100g 1+1 기획 (+10g*2개),negative,1.0,뉴트로지나 폼클 계속 써왔는디 리뉴얼된건지 원래쓰던게 없어서 뉴트로지나니까 주문해보자하고 써봤는디  헐.. 전에 쓰던건 물로 헹구면 뽀득거리는 그상쾌한맛이 있는디 이건미끄덩해요ㅜㅜ너무별로입니다.,
oliveyoung,A000000208231,[15년연속 1위/4매] 메디힐 에센셜 마스크팩 고기능 7종 골라담기,positive,5.0,"구매이유: 피부가 한 번도 깨끗한 적이 없어.. 다양한 화장품도 써보고 피부과도 다녀본 결과 최대한 가벼운 토너와 로션만으로 스킨케어를 마무리 하고 피부 컨디션이 좋지 않을 시엔 마스크팩으로 진정과 영양을 공급하는 루틴을 지키려고 하고 있습니다. 오히려 과한 영양을 공급하면 더더욱 예민해지고 지저분해지는 피부..ㅠㅠ 어쨌든 그런 제가 가장 좋아하는 탑 3 브랜드에 꼽히는 마스크팩 브랜드가 바로 메디힐! 그리고 이번에 리뉴얼 출시 되었다니 안써볼 수가 없어 하나하나씩 차례차례 써보려구요!

느낀 점 
- 저같은 여드름성 민감성 혹은 지성 피부를 가지신 분들에게 어울리는 마스크팩이며 확실히 기본에 충실한 마스크팩이에요. 15-20분 정도 붙여뒀다 떼기 딱 적당한 두께와 수분감인 것 같아요. 마데카소사이드와 시카 성분이 들어있기 때문에 여드름성 피부의 색소침착이나 잡티에 도움이 된다고 하구 (이 부분은 솔직히 사실 한 번의 팩으로 가시적인 차이를 느끼진 못하는 것 같지만 꾸준히 관리를 하면 조금이나마 옅어지기를 바라고 있어요..)  대신 홍조나 얼굴이 예민해져 있을 시에 피부 진정애 도움이 되는 것 같아요. 특히 냉장고에 넣어뒀다가 차가운 상태에서 딱 붙여뒀다 자면 다음날 미묘하게 피부의 불긋불긋한 점들이 옅어진 것 같아요

- 기존에 비해 얼굴에 얇아서 더 밀착도 잘 되고 모양도 얼굴에 잘 맞는달까? 사실 전체적으로 굉장히 신경을 썼다는게 느껴져요. 리뉴얼이 되면서 포장지도 더 깔끔하게 바뀌었을 뿐만 아니라 겉면에 절취선이 따로 있어요! 이 절취선이 있어서 간혹 지저분하게 열리는 마스크팩, 가위로 잘라내야하는 팩들과는 달리 편하게 딱 열 수 있어요. 

- 메디힐 내에서도 상위 버전인 사이언스 라인은 조금 더 비싸지만 힐링라인인 이 라인은 가격이 저렴해서 가성비가 매누 좋은 편이라고 생각해요. 특히 겨울이면 팩을 자주 하기 마련이라 비싸거나 프리미엄 라인 팩들은 오히려 과하기도 하고 가격적으로도 부담스럽잖아요. 이 제품은 장 당 천원인데다가 결제 할인이나 리뷰를 쓰면서 받는 페이백까지 생각하면 1일1팩을 해도 괜찮을 정도로 가격이 매력적인 것 같아요. 

유의할 점: 같은 라인 종류가 총 6가지로 여러가지라 종류별로 구매해두고 그날 그날 피부의 상태에 따라 혹은 내 피부 타입에 따라 골라 쓰는 재미가 확실한 것 같아요. 여드름이 자주 나는 지성 피부로서 저에겐 너무 잘 맞았지만 그렇기 때문에 반대로 수부지 혹은 건성 분들에겐 충분한 수분감이 안느껴질 수도 있을 것 같아요. 그래서 피부 타입에 따라 홍조나 여드름이 자주 나지 않아 굳이 시카나 마데카소사이드 성분이 필요하지 않는 분들에겐 추천하지 않을 것 같아요",
oliveyoung,A000000181478,[블랙헤드쏙오프] 비플레인 녹두 클렌징 오일 200ml 기획 (+50ml),negative,2.0,"비플레인 보고있다면 용기 좀 바꿔줘요 제발⭐️⭐️⭐️

이번이 3번째 구매인데 앞선 1,2번째 통 전부 펌핑기 사이로 물이 들어가서 첫번째 통은 뭣모르고 반도 못쓴채로 버림, 첫번째 통이 어쩌다 불량인 게 왔나보다 하고 재구매했는데 두번째 것도 마찬가지로 펌핑기로 물이 들어가서 사진과 같이 됨.

펌핑기에 물기가 있으면 펌프를 누를 때 물이 같이 유입되는데 클렌징오일에 물이 유입되다니 엄청난 결함이다. 화장실에서 쓰는 제품이라 물기 하나 없이 관리해야한다는 건 상식 밖의 일이고 쓸때마다 조마조마함.

그리고 펌핑기가 장착되지 않고 별도로 오는데 이미 여러사람한테 도는 유통과정을 거쳐서 오는 물질을 사용하지 않은 새 내용물에 꽂아넣는게 얼마나 비위생적일지 매우 깨름칙하고 걱정됨. 

펌핑기로 교체하면서 버리게 되는 뚜껑도 쓰잘데기없는 쓰레기를 생산하고 버리게 되어 클린뷰티를 자처하는 비플레인 브랜드가치와 매우 상반된다고 느껴짐.

그래도 재구매 한 이유는 순전히 내 피부가 너무 예민해서 맞는 클렌징오일 찾기가 하늘의 별따기라서… 단지 그 뿐. 내 피부가 보통 피부고 한두개 정도 잘 맞는 제품이 있다면 상기 이유로 절대 재구매 안했음. 

제품 자체는 배송중 수분이 얼은게 보일 정도로 수분이 많은 제품으로 깔끔하고 좋음. 그러니 제발 용기를 바꾸길.",
oliveyoung,A000000208231,[15년연속 1위/4매] 메디힐 에센셜 마스크팩 고기능 7종 골라담기,positive,5.0,"메디힐 마스크팩 라인이 모두 리뉴얼이 되었어요! 메디힐 마스크팩은 가성비가 좋은 제품으로 유명한데, 그 중에서 저는 티트리 라인을 가장 많이 이용했던 것 같아요. 마데카 라인의 마스크팩도 좋아하지만 기존 메디힐 마스크팩에는 없어서 사용할 수가 없었는데, 이번에 새로 마데카소사이드 라인이 새로 생겨서 바로 구매해서 사용해봤습니다.

기존의 메디힐 마스크팩은 마스크 시트지에 에센스가 마스크팩을 하고 3겹 에센스를 해줄 수 정도로 에센스가 가득 머금어져 있었지만, 반면에 밀착감이 상대적으로 떨어지는 느낌이 있었어요.

하지만 이번 리뉴얼된 팩은 마스크 시트지의 밀착감이 많이 개선되었지만 에센스 양이 줄어든 느낌이 있어서 각각의 장단점이 있네요.

메디힐의 새로운 라인인 마데카소사이드 마스크팩도 자극없이 순해서 1일 1팩 하기 좋을 팩입니다 :)",
oliveyoung,A000000211170,[단독기획/추가증정] 셀리맥스 시카 지우개 패드 60+20매 기획세트,positive,5.0,"처음 출시 했을때 공홈에서 구입하고 너무 잘 썼었습니다.
이번에 패드 크기 커지고 에센스 넉넉하게 리뉴얼되서 나왔네요! 올리브영에서 판매하기만을 기다렸는데.. 역시!! 뜨자마자 구입했습니다.

⛔ 재구매 이유!!
✔넉넉한 대형 크기 패드! 
✔양면 두툼한 패드!
✔끝까지 촉촉하고 넉넉한 에센스! 
✔마무리감 산뜻!
✔각질제거 피부결정리 완벽!
✔지속적으로 사용 후 매끈한 피부와 피부톤 맑아지고 트러블 완화!

🌵 용기
원터치 반투명 플라스틱 용기! 투명 집게 별도 없음!👍
🌵 제형/향
가벼운 워터리 제형! 티트리 향!
🌵 패드
양면 패트! 
각질제거 격자무늬 패드!👍
자극적이지 않고 확실하게 각질,피지,유분제거,피부결 정리까지해줍니다!
흡수를 돕고 피부결정리 부드러운 패드!
🌵 에센스 양
마지막 한장 남을때까지 촉촉하고 넉넉하게 에센스가 남아있습니다.
🌵 마무리감 
지금까지 썼던 토너 패드 중 제일 산뜻합니다! 
지성피부 여드름피부,남성피부 강추 합니다! 
🌵 효과 
패드 크기가 두툼하고 밀착력이 떨어져서 부분팩 사용 보다 닦아내는 용으로 사용하기를 추천합니다!
바하,티트리 성분때문인지 꾸준하게 사용한 결과 트러블 진정과 피부결이 매끈하고 피부톤이 맑아졌습니다!

🖤 총평 
셀리맥스 쓰다가 아누아 토너 패드가 인기가 많길래 궁금해서 바꿨는데.. 솔직히 후회했습니다!
아누아 토너 패드 제일 안 맞는게 마무리감 끈적합니다!ㅜㅜ 패드는 두툼한데.. 크기도 작고 저는 얼굴에서 목까지 닦습니다. 자려고 누우면 목부분이 끈적끈적해서 불편합니다!
제형은 가벼운데.. 마무리감이 촉촉한것 같습니다!

셀리맥스 토너 패드 크기가 작아서 목까지 닦는데 아쉬웠는데.. 이번에 패드 크기가 커져서 너무 만족합니다!",
oliveyoung,A000000208231,[15년연속 1위/4매] 메디힐 에센셜 마스크팩 고기능 7종 골라담기,positive,4.0,"리뉴얼되기 전에 어머니가 구매해달라고 하셔서 메디힐 마스크팩 리뷰 작성한 기억이 있는데 이번엔 더 좋은 핵심성분과 친환경 시트, 다양한 얼굴형에 맞게 붙일 스 있는 편리함까지.. 소비자들의 의견을 참고하고 반영하기 쉽지 않은데 메디힐이 일냈네요..😲👍🏻 열심히 연구하시고 좋은 상품으로 보답해 주셨으니 저는 종류별로 다 구매해서 사용해보고 저에게 맞는 제품을 찾아보려고요!

🍃피부유형·고민
수부지, 약간의 홍조, T존 부위 유분 폭발, 여드름 자국 등 관리를 열심히 해줘야 해요..ㅎ 제 고민은 속 건조를 꽉 잡아주고 유분기도 조절해 줄 있는 제품을 찾는 거예요!

🍃시트 두께·에센스 양
팩 봉투(?) 크기가 작아 부피 차지하지 않는 점과 시트에 에센스가 듬뿍 묻어있지만 꺼낼 때 주르륵 흐르지 않았고 시트 두께도 얇으면서 재질이 보들보들하여 피부에 자극적이지 않는 점이 아주 만족스러웠어요:)

🍃보습력·흡수력
대부분 10-20분 정도 붙였다 떼는데 팩이 얇게 밀착되고 시간 지나도 마르지 않아 30분 넘게 붙이고 있었어요. 팩을 떼고 나니 산뜻함과 풍부한 보습력만 남아 크림만 발라줬는데 4시간이 지난 지금도 건조함은 느껴지지 않아요. 바르고 난 뒤 끈적함도 없고 흡수도 빨라요. 손등에 제형 보려고 테스트했는데 흡수된 뒤 보송보송해요.(사진 참고)

🍃총평
별 하나 뺀 건 팩을 꺼내고 붙일 때 향이 좀 독하게 느껴졌어요. 팩을 붙이고 난 뒤 코가 적응해서 그런가 괜찮아졌지만 향이 다소 아쉬웠어요. 하지만 성분이나 에센스 묽기, 시트 두께, 재질, 보습력 등 신경 쓰신 부분들이 많이 느껴졌고 무엇보다 마스크 팩 종류가 다양하지만 제가 가진 마스크 팩 중 점선 있는 제품은 처음 봐요. 점선을 따라 뜯으니 쉽고 깔끔하게 뜯기더라고요😧👍🏻 유통기한도 241109이라 박스로 구매해서 쟁여놓고 사용해도 걱정 없을 거 같아요! 종류별로 1일 1팩하고 피부 미인이 돼보려고요..ㅎ(마스크 팩 사용 전·후 사진은 필터 없이 첨부했으니 참고해 주시면 감사하겠습니다!)",
oliveyoung,A000000159468,[잡티톤업/비타민C세럼] 닥터디퍼런트 CEQ 안티옥시던트 세럼 15ml,negative,1.0,배송받고 열어봤는데 겉에 다 흘려서 묻어있었어요.. 원래도 양이 적은데 사용하기전부터 1/3이 없어졌어요,
oliveyoung,A000000251116,[모공딥톡스/트러블케어] 뉴트로지나 딥클린 아크네 포밍 클렌저 100g 1+1 기획 (+10g*2개),neutral,3.0,"최근에 뾰루지들이 올라와서 써봤는데
저랑은 안맞는거 같아서 아쉽네요ㅠㅠ",
oliveyoung,A000000184949,[초마드PICK]라씨엘르 엔자임 곡물 클렌징 파우더워시 60g 기획 (+미니어처 10g),negative,1.0,"일단 향이^^,,, 쌀겨 문대는 느낌이고
어디가 각질제거가 되는건가 싶을 만큼 1도 안됌
후기보고 살까말까하다가 구매햇는데
리뷰 따라갈껄그랬ㅇㅓ여..",
oliveyoung,A000000184949,[초마드PICK]라씨엘르 엔자임 곡물 클렌징 파우더워시 60g 기획 (+미니어처 10g),negative,1.0,"사용하는데 불편함은 없었고 세안할때 자극은 조금 느껴졌어요 거품은 잘났었고 냄새는 그냥 미숫가루처럼 고소해요. 평소 민감성 피부인데 3일 정도 사용하니까 이마, 볼 에서 좁쌀들이 올라오더라고요.. 평소에도 조금씩은 있는 편이고 좁쌀에 좋다그래서 사용해봤는데 피부가 아예 확 뒤집히니까 너무 당황스러웠서요ㅠㅠㅠ 결국 피부과 다녀왔는데 피부장벽 얇은사람들은 효소 제품 사용하면 이렇게 된다고 하네요 사용하실때 참고하세요ㅠㅠ",
oliveyoung,A000000162037,[화잘먹패드] 웰라쥬 리얼 히알루로닉 블루 토너 패드 70매 기획 (+원데이키트1ea),positive,5.0,"웰라쥬 히알루로닉 앰플과 원데이 키트를 사용해보고 너무 좋아서 토너 패드도 구매해봤습니다!
☘️ 전체적으로 마음에 들어서 재구매의사 완전 있습니다☘️
✔️수분감
웰라쥬 앰플이나 원데이 키트와 비슷한 수분감이었어요!
같은 라인 제품들에 만족하셨다면 무난하게 사용 가능할 것 같아요
정제수가 안들어가서 그런지 다른 패드보다 확실히 수분감이 좋았고 단순한 수분을 채워주는 느낌이 아닌 수분막?을 형성해주는 느낌을 받아서 수분팩 용으로도 정말 좋을 것 같아요
✔️패드
지름이 8cm정도로 크기는 정말 좋았어요!
패드 크기가 작지 않고 정말 부드러워서 피부에 자극이 없었고 팩용으로 사용하기가 더 좋았습니다 :)
기존에 토너 겸용 패드로 사용하던 제품이 있었는데 이 제품이 훨씬 좋아서 이 제품으로 꾸준히 사용할 것 같아요:)",
oliveyoung,A000000160902,[대용량] 메이크프렘 세이프 미 릴리프 모이스처 클렌징 밀크 500ml,positive,5.0,"클렌징밀크(로션) 쓰시는 분들이나.
쓰시려고 검색해보시는 분들은 한번쯤은 들어봤을
메이크프렘 클렌징밀크👆🏻 유명하죠

여러 종류의 클렌징밀크 사서 사용해봤는데
진짜 개인적으로 탑순위에 꼽는 클밀임♡
모든 입문자분들에게 강.추💚

이 제품의 장점은 

✔️순.하.다 (비건제품♡ )
극 예민한 피부에도 잘 맞을 순한 성분
(향료 또한 무첨가👀‼️)

✔️판테놀, 세라마이드엔피, 알란토인 성분 함유
피부장벽 강화 + 보습에 탁월한 성분 첨가

✔️피부가 제일 보호받는 약산성 ph지수 (5.5)

✔️정제수 다음 제일 높은 함량위치에 올리브오일, 잇꽃씨오일 함유로
자극없이 꽤 괜찮은 세정력❤️
(유화과정 부드럽게 잘 됨👆🏻)

피부과나 에스테틱에서
모든 피부타입 클렌징으로 추천하는 클렌징밀크 ‼️
한번 쓰셔보면  진짜 피부장벽 튼튼해지는거 느끼실거에요
✔️클렌징 후 홍조,건조함 없음 👐🏻➰

👀클렌징오일의 장점과
약산성 순한 클렌징폼의 장점을 
합쳐 놓은 제품이라고 생각하시면 될 것 같아요.

👆🏻아침 클렌징용으로도 좋고,
👆🏻선크림이나 톤업크림 정도 바르시는 분들은 이거하나로 1차세안만 해주어도 생각보다 괜찮은 세정력에 만족하실거에요.


‼️제일 중요한건
피부장벽까지 매일 다 씻어내고 싶지 않으시면
2차세안은 꼭 피부화장 두껍게 한 날에만 하기‼️

클렌징때문에 생각외로 피부컨디션 나빠지는 분들 진짜 많아요.
아무리 좋은 제품을 써도 소용없는 이유는 
클렌징단계에서 잘못된 습관 가지면 피부 다망가진데요.
피부장벽 지키는게 제일 중요하다고 합니다♡ 

갠적으로 메이크프렘 대용량 나온건 정말 신의 한수..
팍팍 써도 오〰️래 쓰겠네용♡ 
🤜🏻생각보다 많은 양 짜서 롤링해주는게 좋아요👆🏻

여러 클렌징밀크 사용해봤는데 역시 유명한 이유가 있음
세정력 좋고, 
예민한 피부인데 정말 너무 순하고
보습력 있게 마무리되요 (그렇다고 미끌거리지 않음!)
마무리 물세안 충분하게 해주면 2차세안 안해도 되요


뽀드득한거 좋아하시는 분들!!!! 그거 피부장벽 다 망가지는 소리임니다ㅠㅠ 장기간 그렇게 씻으면 언젠간 피부 뒤집어지는 날 꼭 와요.
조금만 참고 적응해보시면 익숙해져요🤍
그 후엔 뽀드득하게 씻기는 제품쓰면 피부장벽 망가지는느낌 제대로 드실거에요. 제가그렇거든요


클렌징밀크쓰고 난 후로 뒤집어지는거 없고 피부 광명 찾았음🧡",
oliveyoung,A000000160902,[대용량] 메이크프렘 세이프 미 릴리프 모이스처 클렌징 밀크 500ml,positive,5.0,200미리 구매했다가 너무 좋아서 500미리 대용량 구매했어요~~이렇게 좋은 제품 만들어 주셔서 너무 감사합니다!!♡♡♡,
oliveyoung,A000000199484,[12억장돌파] 메디힐 더 NMF 앰플 마스크 오리지널 10매,negative,2.0,리뉴얼전에도 몇번 쓰다가 여드름 올라와서 재구매 안했던 상품입니다. 리뉴얼 이후로 엄청 좋아졌다고하여 다시 도전했지만 여전히 제 피부에는 안맞는 제품이네요,
oliveyoung,A000000253619,[포켓몬에디션/마이크로버블] 마녀공장 퓨어 소이빈 클렌징폼 120ml 2입 기획 (+스티커),negative,1.0,"쓰고있던폼이똑떨어져 평소써보고싶던마녀공장클렌징폼할인기간1+1특가라 망설임없이바로매장가구입했어요. 용량이적당하고가성비도좋았던지라설명서대로 예민한피부쓰기순한저자극에쫀쫀한생크림거품이뽀득세안되고 후에도피부가당기거나건조하지않고보습력도당연히있을거라생각하고썼죠. 
첫날은딥클렌징답게뽀득하고깨끗이세안된다느껴 괸찮네했어요. 향도은은한꽃내음나고무엇보다쫀쫀한거품이맘에들었어요. 그리고2일차되는날부터폼을쓰면얼굴이따갑다?느낌들었는데무시하고6일까지썼거든요. 그런데그때부터얼굴에왕뾰루지난거예요ㅠㅠ 요즘이렇게잘안났는데눈썹밑,턱밑쪽빨갛게짜도아프기만하고잘나오지않는성난상태의여드름이라 
뭐가문제지?되짚어보다최근에화장품바꾼게클렌징폼이라어쩐지얼굴화끈거린것도있었고 그때그냥넘어갔던게지금화를부른거같네요;; 결국사용중지하고그전쓰던제품으로다시돌아갔어요. 제피부는수부지중에서도약간민감성인데저한텐안맞나봐요ㅜ 처음쓰시는분은한두번써보시고이상징후느낌 사용하지마시길권장드려요!!",
oliveyoung,A000000139762,"[깐달걀세안제] 수이사이 파우더 워시 6종 택1 (오리지널, 블랙, 골드, 그린, 핑크, 탄산 32p/15p/16p)",negative,1.0,"이 상품은 왜 항상 실패하면서 사게될까요..
사면 두번쓰고 안쓰는데 항상 그냥 괜히 사게되네요..
제 얼굴엔 너무 안맞아요 너무 오래 문지르나 싶어서 시간을 단축도 해보고 힘조절도 해봣지만 늘 따갑고 울긋불긋에 피부가 예민해지네요
쟁여둔게 아까워서 한번에 5개씩 까서 몸에
스크럽처럼 사용중이에요",
